tick,agent_id,agent_type,x,y,rank
10,2,4,8,15,0
10,3,4,6,4,0
10,4,4,15,17,0
10,5,4,1,1,0
10,6,4,13,6,0
10,7,4,11,3,0
10,8,4,17,9,0
10,9,4,17,15,0
10,10,4,14,4,0
10,11,4,15,1,0
10,12,4,11,8,0
10,13,4,19,3,0
10,14,4,18,1,0
10,15,4,12,11,0
10,16,4,17,5,0
10,17,4,18,13,0
10,18,4,17,3,0
10,19,4,15,18,0
10,20,4,0,7,0
10,21,4,12,2,0
10,22,4,10,12,0
10,23,4,9,19,0
10,24,4,3,9,0
10,25,4,0,8,0
10,26,4,18,12,0
10,27,4,6,19,0
10,28,4,0,9,0
10,29,4,16,15,0
10,30,4,8,10,0
10,31,4,4,15,0
10,32,4,1,8,0
10,33,4,5,14,0
10,34,4,14,14,0
10,35,4,18,18,0
10,36,4,3,2,0
10,37,4,2,14,0
10,38,4,19,18,0
10,39,4,2,17,0
10,40,4,1,19,0
10,41,4,7,2,0
10,42,4,10,19,0
10,43,4,4,9,0
10,44,4,17,16,0
10,45,4,2,18,0
10,46,4,19,5,0
10,47,4,13,8,0
10,48,4,13,0,0
10,49,4,16,14,0
10,50,4,3,12,0
10,51,4,10,0,0
11,0,0,12,10,0
11,1,0,6,0,0
11,2,0,0,3,0
11,3,0,12,18,0
11,4,0,12,19,0
11,5,0,11,18,0
11,6,0,16,13,0
11,7,0,7,17,0
11,8,0,0,15,0
11,9,0,16,3,0
11,10,0,17,0,0
11,11,0,1,5,0
11,12,0,8,8,0
11,13,0,0,2,0
11,14,0,13,10,0
11,15,0,5,12,0
11,16,0,7,9,0
11,17,0,16,19,0
11,18,0,13,19,0
11,19,0,14,7,0
11,0,3,17,2,0
11,1,3,11,14,0
11,2,3,16,10,0
11,3,3,7,6,0
11,4,3,8,9,0
11,5,3,14,17,0
11,6,3,1,18,0
11,7,3,10,7,0
11,8,3,13,11,0
11,9,3,5,6,0
11,10,3,14,11,0
11,11,3,10,6,0
11,12,3,15,7,0
11,13,3,6,17,0
11,14,3,5,4,0
11,15,3,14,12,0
11,0,4,0,1,0
11,1,4,7,16,0
11,2,4,8,15,0
11,3,4,6,4,0
11,4,4,15,17,0
11,5,4,1,1,0
11,6,4,13,6,0
11,7,4,11,3,0
11,8,4,17,9,0
11,9,4,17,15,0
11,10,4,14,4,0
11,11,4,15,1,0
11,12,4,11,8,0
11,13,4,19,3,0
11,14,4,18,1,0
11,15,4,12,11,0
11,16,4,17,5,0
11,17,4,18,13,0
11,18,4,17,3,0
11,19,4,15,18,0
11,20,4,0,7,0
11,21,4,12,2,0
11,22,4,10,12,0
