tick,agent_id,agent_type,x,y,rank
2,30000140,5,27,11,2
2,30000141,5,36,14,2
2,30000142,5,27,19,2
2,30000143,5,35,5,2
2,30000144,5,24,5,2
2,30000145,5,31,8,2
2,30000146,5,29,5,2
2,30000147,5,37,13,2
2,30000148,5,21,19,2
2,30000149,5,20,3,2
2,30000150,5,23,10,2
2,30000151,5,31,18,2
2,30000152,5,24,14,2
2,30000153,5,28,17,2
2,30000154,5,36,2,2
2,30000155,5,25,3,2
2,30000156,5,23,1,2
2,30000157,5,36,16,2
2,30000158,5,28,19,2
2,30000159,5,35,0,2
2,30000160,5,33,15,2
2,30000161,5,33,14,2
2,30000162,5,30,18,2
2,30000163,5,39,5,2
2,30000164,5,25,14,2
2,30000165,5,24,4,2
2,30000166,5,23,14,2
2,30000167,5,32,0,2
2,30000168,5,34,13,2
2,30000169,5,30,5,2
2,30000170,5,23,17,2
2,30000171,5,37,4,2
2,30000172,5,39,9,2
2,30000173,5,30,7,2
2,30000174,5,38,3,2
2,30000175,5,24,9,2
2,30000176,5,29,3,2
2,30000177,5,38,15,2
2,30000178,5,33,12,2
2,30000179,5,38,5,2
2,30000180,5,24,19,2
2,30000181,5,21,6,2
2,30000182,5,21,13,2
2,30000183,5,38,14,2
2,30000184,5,36,5,2
2,30000185,5,21,0,2
2,30000186,5,20,17,2
2,30000187,5,22,3,2
1,40000088,5,26,38,3
1,40000089,5,21,27,3
1,40000090,5,20,26,3
1,40000091,5,34,26,3
1,40000092,5,29,29,3
1,40000093,5,21,21,3
1,40000094,5,25,30,3
1,40000095,5,21,38,3
1,40000096,5,37,31,3
1,40000097,5,34,34,3
1,40000098,5,20,38,3
1,40000099,5,20,36,3
1,40000100,5,36,34,3
1,40000101,5,22,36,3
1,40000102,5,39,36,3
1,40000103,5,33,25,3
1,40000104,5,31,29,3
1,40000105,5,37,26,3
1,40000106,5,28,25,3
1,40000107,5,29,31,3
1,40000108,5,29,26,3
1,40000109,5,30,32,3
1,40000110,5,23,31,3
1,40000111,5,34,22,3
1,40000112,5,32,28,3
1,40000113,5,38,27,3
1,40000114,5,26,34,3
1,40000115,5,37,21,3
1,40000116,5,22,23,3
1,40000117,5,26,30,3
1,40000118,5,31,28,3
1,40000119,5,37,33,3
1,40000120,5,23,26,3
1,40000121,5,23,23,3
1,40000122,5,36,38,3
1,40000123,5,28,24,3
1,40000124,5,36,22,3
1,40000125,5,22,25,3
